Incident ID;Agency;Offense;Street;City;State;Longitude;Latitude;Forcible;maps;Date of Report;Hour of Report;Date of Occurence;Hour of Occurence;Date Found;Hour Found;Apartment;Zipcode;Reported As;Premise Description;Victim Age;Weapon Description;Victim Race;Victim Gender 
139028;CHPD;URINATING IN PUBLIC;100 W ROSEMARY ST;CHAPEL HILL;NC;-79.05665128;35.91419305;N;35.91419305, -79.05665128;2017-01-20;2:44:00;2017-01-20;2:44:00;2017-01-20;2:44:00;;27516;MISC OFFICER IN;PARKING LOT/AREA;;NOT APPLICABLE/NONE;;
138955;CHPD;DISTURBING THE PEACE;100 W ROSEMARY ST;CHAPEL HILL;NC;-79.05665128;35.91419305;;35.91419305, -79.05665128;2017-01-18;11:31:00;2017-01-18;11:31:00;2017-01-18;11:31:00;;27516;DISTURBANCE/NUI;OTHER NON-RESIDENTIAL BUILDING;;NOT APPLICABLE/NONE;;
138952;CHPD;LARCENY OF CELL PHONE;225 CULBRETH RD;CHAPEL HILL;NC;-79.0673142;35.89027432;N;35.89027432, -79.0673142;2017-01-18;11:06:00;2017-01-17;16:08:00;2017-01-17;18:00:00;;27516;THEFT/LARCENY;SCHOOL/COLLEGE;;NOT APPLICABLE/NONE;B;M
138878;CHPD;HIT AND RUN;891 WILLOW DR at CONNER DR;CHAPEL HILL;NC;-79.02993353;35.92958462;;35.92958462, -79.02993353;2017-01-16;9:59:00;2017-01-16;9:54:00;2017-01-16;9:55:00;;27514;TRAFFIC/TRANSPO;HIGHWAY/ROAD/STREET  ETC.;66.0;NOT APPLICABLE/NONE;W;F
138843;CHPD;SUSPICIOUS INCIDENT;19 ROGERSON DR;CHAPEL HILL;NC;-79.0207691;35.91420205;;35.91420205, -79.0207691;2017-01-15;13:45:00;2017-01-15;11:00:00;2017-01-15;11:00:00;;27517;INFO MESSAGE;HOME OF VICTIM - SINGLE FAMILY;25.0;NOT APPLICABLE/NONE;W;F
138862;CHPD;LARCENY-SHOPLIFTING;1718 FORDHAM BLVD;CHAPEL HILL;NC;-79.02259377;35.93650066;N;35.93650066, -79.02259377;2017-01-15;21:29:00;2017-01-15;21:29:00;2017-01-15;21:29:00;;27517;THEFT/LARCENY;PHARMACY;;PERSONAL WEAPONS (HANDS  FEET;;
138842;CHPD;VANDALISM / DAMAGE TO PROPERTY (WILLFUL);1060 NC 54;CHAPEL HILL;NC;-79.06515375;35.89867045;N;35.89867045, -79.06515375;2017-01-15;13:33:00;2017-01-15;5:00:00;2017-01-15;7:30:00;;27516;DAMAGE/VANDALIS;PARKING LOT/AREA;23.0;OTHER CUTTING INSTRUMENT;B;M
138739;CHPD;LOUD MUSIC/PARTY;525 HILLSBOROUGH ST;CHAPEL HILL;NC;-79.05185232;35.92228488;N;35.92228488, -79.05185232;2017-01-13;23:27:00;2017-01-13;23:27:00;2017-01-13;23:27:00;4;27514;DISTURBANCE/NUI;HOME OF OFFENDER - OTHER DWELL;;NOT APPLICABLE/NONE;;
138687;CHPD;ROOMMATE DISPUTE;302 PRITCHARD AVE;CHAPEL HILL;NC;-79.05789434;35.91471882;N;35.91471882, -79.05789434;2017-01-13;3:01:00;2017-01-13;3:01:00;2017-01-13;3:01:00;;27516;DOMESTIC DISTUR;HOME OF VICTIM - SINGLE FAMILY;;NOT APPLICABLE/NONE;;
138613;CHPD;LOUD MUSIC/PARTY;333 W ROSEMARY ST;CHAPEL HILL;NC;-79.06166507;35.91190558;N;35.91190558, -79.06166507;2017-01-10;22:53:00;2017-01-10;22:52:00;2017-01-10;22:53:00;313;27516;DISTURBANCE/NUI;HOME OF OFFENDER - OTHER DWELL;;NOT APPLICABLE/NONE;;
139112;CHPD;LOUD MUSIC/PARTY;137 E FRANKLIN ST;CHAPEL HILL;NC;-79.05482185;35.91425874;;35.91425874, -79.05482185;2017-01-21;23:18:00;2017-01-21;23:17:00;2017-01-21;23:18:00;;27514;DISTURBANCE/NUI;BAR/NIGHTCLUB/LOUNGE;;NOT APPLICABLE/NONE;;
139094;CHPD;TRESPASSING;137 E FRANKLIN ST;CHAPEL HILL;NC;-79.05482185;35.91425874;N;35.91425874, -79.05482185;2017-01-21;13:16:00;2017-01-21;13:00:00;2017-01-21;13:00:00;;27514;DISTURBANCE/NUI;PHARMACY;;NOT APPLICABLE/NONE;;
139077;CHPD;VANDALISM / DAMAGE TO PROPERTY (WILLFUL);108 HENDERSON ST;CHAPEL HILL;NC;-79.05295726;35.91486213;Y;35.91486213, -79.05295726;2017-01-20;23:14:00;2017-01-20;23:09:00;2017-01-20;23:09:00;;27514;DAMAGE/VANDALIS;HIGHWAY/ROAD/STREET  ETC.;26.0;PERSONAL WEAPONS (HANDS  FEET;W;F
139065;CHPD;B&E    LARCENY F/VEHICLE;980 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;-79.05436659;35.93402445;Y;35.93402445, -79.05436659;2017-01-20;19:35:00;2017-01-20;18:00:00;2017-01-20;18:30:00;;27514;THEFT/LARCENY;PARKING LOT/AREA;34.0;UNKNOWN/NOT STATED;W;F
139029;CHPD;LOUD MUSIC/PARTY;712 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;-79.05509789;35.92178008;N;35.92178008, -79.05509789;2017-01-20;2:57:00;2017-01-20;2:57:00;2017-01-20;2:57:00;;27514;DISTURBANCE/NUI;HOME OF OFFENDER - OTHER DWELL;;NOT APPLICABLE/NONE;;
139059;CHPD;B&E RESIDENCE-FORCE;2701 HOMESTEAD RD;CHAPEL HILL;NC;-79.06216213;35.9507176;;35.9507176, -79.06216213;2017-01-20;18:17:00;2017-01-20;12:30:00;2017-01-20;18:00:00;1411;27516;BURGLARY/HOME I;OTHER RESIDENCE - OTHER DWELLING;23.0;PERSONAL WEAPONS (HANDS  FEET;W;M
139031;CHPD;ARMED ROBBERY;1749 DOBBINS DR;CHAPEL HILL;NC;-79.01559278;35.94591312;Y;35.94591312, -79.01559278;2017-01-19;17:00:00;2017-01-17;18:00:00;2017-01-17;18:00:00;;27514;MISC OFFICER IN;HIGHWAY/ROAD/STREET  ETC.;;HANDGUN;W;M
138964;CHPD;DRUG INFORMATION;130 S ESTES DR;CHAPEL HILL;NC;-79.03178581;35.92628593;;35.92628593, -79.03178581;2017-01-18;16:09:00;2017-01-18;14:59:00;2017-01-18;14:59:00;;27514;DRUGS;OTHER RESIDENCE - OTHER DWELLING;;UNKNOWN/NOT STATED;;
138875;CHPD;PHONE SCAM;410 BROOKSIDE DR;CHAPEL HILL;NC;-79.06042492;35.90551874;N;35.90551874, -79.06042492;2017-01-16;10:22:00;2017-01-16;10:22:00;2017-01-16;10:22:00;;27516;PUBLIC SERVICE;HOME OF VICTIM - OTHER DWELLING;53.0;NOT APPLICABLE/NONE;W;F
138738;CHPD;LOUD MUSIC/PARTY;714 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;-79.05446703;35.92135887;N;35.92135887, -79.05446703;2017-01-13;23:34:00;2017-01-13;23:34:00;2017-01-13;23:34:00;;27514;DISTURBANCE/NUI;HOME OF OFFENDER - OTHER DWELL;;NOT APPLICABLE/NONE;;
138695;CHPD;COMMUNITY OUTREACH;501 KILDAIRE RD;CHAPEL HILL;NC;-79.06842213;35.87887488;;35.87887488, -79.06842213;2017-01-13;9:58:00;2017-01-13;9:58:00;2017-01-13;9:58:00;;27516;MISC OFFICER IN;SCHOOL/COLLEGE;;NOT APPLICABLE/NONE;;
138617;CHPD;OVERDOSE;602 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;-79.05302144;35.91803312;N;35.91803312, -79.05302144;2017-01-11;3:24:00;2017-01-11;3:23:00;2017-01-11;3:24:00;609;27514;SUICIDE ATTEMPT;HOME OF VICTIM - OTHER DWELLING;;NOT APPLICABLE/NONE;B;F
138590;CHPD;INFORMATION;538 ASHLEY CT;CHAPEL HILL;NC;-79.02375273;35.94286121;;35.94286121, -79.02375273;2017-01-10;12:01:00;2017-01-10;12:01:00;2017-01-10;12:01:00;;27514;INFO MESSAGE;HOME OF VICTIM - SINGLE FAMILY;26.0;NOT APPLICABLE/NONE;B;F
138562;CHPD;DOMESTIC AGGRAVATED ASSAULT;208 PINEGATE CIR;CHAPEL HILL;NC;-79.00952878;35.94886954;N;35.94886954, -79.00952878;2017-01-09;19:41:00;2017-01-09;19:41:00;2017-01-09;19:41:00;8;27514;DOMESTIC DISTUR;HOME OF VICTIM - OTHER DWELLING;;PERSONAL WEAPONS (HANDS  FEET;B;F
138531;CHPD;DOMESTIC DISTURBANCE/NO ASSAULT;518 COLONY WOODS DR;CHAPEL HILL;NC;-79.002318;35.93178221;N;35.93178221, -79.002318;2017-01-08;19:50:00;2017-01-08;19:49:00;2017-01-08;19:50:00;;27517;DOMESTIC DISTUR;HOME OF OFFENDER - SINGLE FAMI;61.0;NOT APPLICABLE/NONE;W;F
138481;CHPD;DRUG VIOLATIONS;308 W FRANKLIN ST;CHAPEL HILL;NC;-79.06022432;35.91184253;N;35.91184253, -79.06022432;2017-01-06;15:24:00;2017-01-06;15:24:00;2017-01-06;15:24:00;;27516;MISC OFFICER IN;HIGHWAY/ROAD/STREET  ETC.;;NOT APPLICABLE/NONE;;
138449;CHPD;TRAFFIC COMPLAINT;102 PARKVIEW CRESCENT;CHAPEL HILL;NC;-79.06666988;35.88449177;;35.88449177, -79.06666988;2017-01-05;16:30:00;2017-01-02;19:00:00;2017-01-02;19:00:00;;27517;MISC OFFICER IN;HOME OF VICTIM - SINGLE FAMILY;;NOT APPLICABLE/NONE;;
138356;CHPD;AUTOMOBILE THEFT;110 KIRKWOOD DR;CHAPEL HILL;NC;-79.02090719;35.94761323;U;35.94761323, -79.02090719;2017-01-04;8:52:00;2017-01-03;18:30:00;2017-01-04;8:45:00;;27514;THEFT/LARCENY;PARKING LOT/AREA;59.0;NOT APPLICABLE/NONE;W;F
138372;CHPD;PANHANDLING/LOITERING;1009 S COLUMBIA ST;CHAPEL HILL;NC;-79.05828701;35.89609682;N;35.89609682, -79.05828701;2017-01-04;10:46:00;2017-01-04;10:46:00;2017-01-04;10:46:00;;27516;MISC OFFICER IN;HIGHWAY/ROAD/STREET  ETC.;;NOT APPLICABLE/NONE;;
138329;CHPD;VANDALISM / DAMAGE TO PROPERTY (WILLFUL);1411 RALEIGH RD at W BARBEE CHAPEL RD;CHAPEL HILL;NC;-79.01629639;35.90539169;Y;35.90539169, -79.01629639;2017-01-03;14:35:00;2016-12-15;13:00:00;2017-01-03;14:05:00;;27517;DAMAGE/VANDALIS;ALL OTHER;;BLUNT OBJECT (CLUB  HAMMER  ETC.);;
138321;CHPD;IDENTITY THEFT;510 CASWELL RD;CHAPEL HILL;NC;-79.04426735;35.93390518;N;35.93390518, -79.04426735;2017-01-03;13:25:00;2017-01-03;12:00:00;2017-01-03;12:05:00;;27514;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;62.0;NOT APPLICABLE/NONE;W;M
138337;CHPD;DOMESTIC DISTURBANCE/NO ASSAULT;751 TRINITY CT;CHAPEL HILL;NC;-79.06335472;35.91961947;N;35.91961947, -79.06335472;2017-01-03;18:26:00;2017-01-03;18:25:00;2017-01-03;18:26:00;C-7;27516;DOMESTIC DISTUR;HOME OF VICTIM - OTHER DWELLING;24.0;NOT APPLICABLE/NONE;B;F
138194;CHPD;FOUND PROPERTY;150 E FRANKLIN ST;CHAPEL HILL;NC;-79.05346274;35.91331368;N;35.91331368, -79.05346274;2017-01-01;2:45:00;2017-01-01;2:40:00;2017-01-01;2:40:00;BLK;27514;ADMINISTRATIVE;HIGHWAY/ROAD/STREET  ETC.;21.0;NOT APPLICABLE/NONE;W;F
138196;CHPD;ASSAULT WITH A DEADLY WEAPON;1006 S COLUMBIA ST;CHAPEL HILL;NC;-79.05936505;35.89706004;Y;35.89706004, -79.05936505;2017-01-01;2:13:00;2017-01-01;1:45:00;2017-01-01;2:13:00;;27516;MISC OFFICER IN;HOME OF OFFENDER - SINGLE FAMI;35.0;KNIFE;W;M
138198;CHPD;SIMPLE ASSAULT-OTHER;108 N GRAHAM ST;CHAPEL HILL;NC;-79.06442012;35.9107273;Y;35.9107273, -79.06442012;2017-01-01;4:01:00;2017-01-01;2:00:00;2017-01-01;2:05:00;;27516;ASSAULT/SEXUAL;BAR/NIGHTCLUB/LOUNGE;38.0;PERSONAL WEAPONS (HANDS  FEET;W;M
138320;CHPD;PUBLIC CONSUMPTION;110 N COLUMBIA ST;CHAPEL HILL;NC;-79.05576779;35.91369716;N;35.91369716, -79.05576779;2017-01-03;14:18:00;2017-01-03;12:50:00;2017-01-03;13:20:00;;27514;MISC OFFICER IN;HIGHWAY/ROAD/STREET  ETC.;;NOT APPLICABLE/NONE;;
138224;CHPD;LARCENY;712 TINKERBELL RD;CHAPEL HILL;NC;-79.01177175;35.92898485;;35.92898485, -79.01177175;2017-01-01;14:36:00;2016-12-30;18:00:00;2017-01-01;11:30:00;;27517;THEFT/LARCENY;HOME OF VICTIM - SINGLE FAMILY;37.0;NOT APPLICABLE/NONE;W;M
141671;CHPD;ASSIST EMS;2701 HOMESTEAD RD;CHAPEL HILL;NC;-79.06216213;35.9507176;N;35.9507176, -79.06216213;2017-03-14;14:49:00;2017-03-14;14:19:00;2017-03-14;14:20:00;1101;27516;LE ASSISTANCE;OTHER RESIDENCE - OTHER DWELLING;;NOT APPLICABLE/NONE;B;M
142018;CHPD;PHYSICAL SIMPLE ASSAULT;200 WESTMINSTER DR;CHAPEL HILL;NC;-79.05605735;35.96084036;Y;35.96084036, -79.05605735;2017-03-22;8:28:00;2017-03-22;8:00:00;2017-03-22;8:28:00;78G;27514;DISTURBANCE/NUI;PARKING LOT/AREA;;PERSONAL WEAPONS (HANDS  FEET;A;M
142221;CHPD;FRAUD-ALL OTHER;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;-79.05292697;35.92695367;N;35.92695367, -79.05292697;2017-03-27;8:13:00;2017-03-25;16:39:00;2017-03-25;17:45:00;;27514;FRAUD OR DECEPT;GOVERNMENT/PUBLIC BUILDING;32.0;NOT APPLICABLE/NONE;W;M
142010;CHPD;UNAUTHORIZED USE OF CONVEYANCE;126 JOHNSON ST;CHAPEL HILL;NC;-79.06827732;35.90500371;N;35.90500371, -79.06827732;2017-03-22;6:00:00;2017-03-21;23:30:00;2017-03-22;23:59:59;;27516;THEFT/LARCENY;HOME OF VICTIM - SINGLE FAMILY;55.0;NOT APPLICABLE/NONE;B;M
142015;CHPD;FRAUD-ALL OTHER;400 SHARON RD;CHAPEL HILL;NC;-79.00512854;35.93640363;N;35.93640363, -79.00512854;2017-03-22;9:10:00;2017-03-19;12:00:00;2017-03-22;8:30:00;;27517;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;35.0;NOT APPLICABLE/NONE;W;F
142047;CHPD;CIVIL MATTER;502 W FRANKLIN ST;CHAPEL HILL;NC;-79.06364805;35.91045601;N;35.91045601, -79.06364805;2017-03-22;19:28:00;2017-03-17;12:00:00;2017-03-22;19:28:00;;27516;DISTURBANCE/NUI;OTHER RETAIL ESTABLISHMENT;25.0;NOT APPLICABLE/NONE;W;M
142086;CHPD;LOUD MUSIC/PARTY;333 W ROSEMARY ST;CHAPEL HILL;NC;-79.06166507;35.91190558;N;35.91190558, -79.06166507;2017-03-23;23:38:00;2017-03-23;23:38:00;2017-03-23;23:38:00;516;27516;DISTURBANCE/NUI;SCHOOL/COLLEGE;;NOT APPLICABLE/NONE;;
142193;CHPD;SIMPLE POSSESSION;230 E FRANKLIN ST at PICKARD LN;CHAPEL HILL;NC;-79.05068207;35.91514587;N;35.91514587, -79.05068207;2017-03-26;2:26:00;2017-03-26;2:26:00;2017-03-26;2:26:00;;27514;TRAFFIC STOP;HIGHWAY/ROAD/STREET  ETC.;;NOT APPLICABLE/NONE;;
142255;CHPD;SOLICITING PERMIT;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;-79.05292697;35.92695367;;35.92695367, -79.05292697;2017-03-28;12:59:00;2017-03-28;12:59:00;2017-03-28;12:59:00;;27514;MISC OFFICER IN;GOVERNMENT/PUBLIC BUILDING;;NOT APPLICABLE/NONE;;
142321;CHPD;TRAFFIC COMPLAINT;104 PARTIN ST;CHAPEL HILL;NC;-79.04409806;35.95510625;;35.95510625, -79.04409806;2017-03-30;12:57:00;2016-12-25;9:00:00;2016-12-25;9:05:00;;27514;TRAFFIC VIOLATI;HIGHWAY/ROAD/STREET  ETC.;;NOT APPLICABLE/NONE;;
142216;CHPD;ASSAULT ON FEMALE;5623 W LAKEVIEW DR at FORDHAM BLVD;CHAPEL HILL;NC;;;Y;;2017-03-27;1:36:00;2017-03-27;1:30:00;2017-03-27;1:36:00;;27514;ASSAULT/SEXUAL;OPEN LAND AREAS;44.0;PERSONAL WEAPONS (HANDS  FEET;W;F
140226;CHPD;INFORMATION;1709 HIGH SCHOOL RD;CHAPEL HILL;NC;-79.08056977;35.94652745;;35.94652745, -79.08056977;2017-02-12;11:03:00;2017-02-12;11:03:00;2017-02-12;11:03:00;;27516;INFO MESSAGE;SCHOOL/COLLEGE;;UNKNOWN/NOT STATED;A;M
140141;CHPD;VERBAL DISTURBANCE;190 FORSYTHIA CT;CHAPEL HILL;NC;-79.0133001;35.94074634;;35.94074634, -79.0133001;2017-02-11;11:33:00;2017-02-11;11:33:00;2017-02-11;11:33:00;B;27517;DISTURBANCE/NUI;OTHER RESIDENCE - OTHER DWELLING;26.0;NOT APPLICABLE/NONE;W;F
139980;CHPD;AUTOMOBILE THEFT;117 OLD DURHAM RD;CHAPEL HILL;NC;-79.01174531;35.94401331;N;35.94401331, -79.01174531;2017-02-08;8:42:00;2017-02-08;8:23:00;2017-02-08;8:37:00;;27517;THEFT/LARCENY;PARKING LOT/AREA;31.0;NOT APPLICABLE/NONE;A;M
139985;CHPD;INFORMATION;800 PRITCHARD AVE EXT;CHAPEL HILL;NC;-79.06116486;35.92024612;N;35.92024612, -79.06116486;2017-02-08;12:12:00;2017-02-08;12:12:00;2017-02-08;12:12:00;F3;27516;ASSAULT/SEXUAL;HOME OF VICTIM - SINGLE FAMILY;;NOT APPLICABLE/NONE;;
139964;CHPD;K9 DEMO;100 LIBRARY DR;CHAPEL HILL;NC;-79.03572266;35.93219297;N;35.93219297, -79.03572266;2017-02-07;18:13:00;2017-02-07;18:12:00;2017-02-07;18:13:00;;27514;MISC OFFICER IN;GOVERNMENT/PUBLIC BUILDING;;NOT APPLICABLE/NONE;;
139907;CHPD;LARCENY- ALL OTHER;1208 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;-79.05819584;35.94751294;N;35.94751294, -79.05819584;2017-02-07;7:57:00;2016-10-07;7:57:00;2017-02-01;7:57:00;114;27514;THEFT/LARCENY;HOME OF VICTIM - SINGLE FAMILY;40.0;NOT APPLICABLE/NONE;W;F
139715;CHPD;LOUD PARTY FOLLOW UP;109 KENAN ST;CHAPEL HILL;NC;-79.05988951;35.91075348;N;35.91075348, -79.05988951;2017-02-02;15:38:00;2017-02-02;15:38:00;2017-02-02;15:38:00;;27516;MISC OFFICER IN;HOME OF OFFENDER - SINGLE FAMI;;NOT APPLICABLE/NONE;;
139756;CHPD;LOUD MUSIC/PARTY;333 W ROSEMARY ST;CHAPEL HILL;NC;-79.06166507;35.91190558;N;35.91190558, -79.06166507;2017-02-02;23:31:00;2017-02-02;23:31:00;2017-02-02;23:31:00;414;27516;DISTURBANCE/NUI;HOME OF OFFENDER - OTHER DWELL;;NOT APPLICABLE/NONE;;
139369;CHPD;ASSIST OTHER AGENCY;ERWIN RD;DURHAM;NC;;;Y;;2017-01-27;16:42:00;2017-01-27;16:20:00;2017-01-27;16:42:00;;;;HIGHWAY/ROAD/STREET  ETC.;;PERSONAL WEAPONS (HANDS  FEET;W;F
139312;CHPD;VANDALISM / DAMAGE TO PROPERTY (WILLFUL);100 LIBRARY DR;CHAPEL HILL;NC;-79.03572266;35.93219297;U;35.93219297, -79.03572266;2017-01-26;16:45:00;2017-01-26;16:45:00;2017-01-26;16:45:00;;27514;DAMAGE/VANDALIS;ALL OTHER;38.0;NOT APPLICABLE/NONE;B;F
139308;CHPD;ASSIST CHFD;2209 HOMESTEAD RD;CHAPEL HILL;NC;-79.07145995;35.94821622;;35.94821622, -79.07145995;2017-01-26;14:46:00;2017-01-26;14:46:00;2017-01-26;14:46:00;;27516;LE ASSISTANCE;OPEN LAND AREAS;;NOT APPLICABLE/NONE;;
139243;CHPD;FICTIOUS TAG;998 MARTIN LUTHER KING JR BLVD at ESTES DR;CHAPEL HILL;NC;-79.05604553;35.93525696;N;35.93525696, -79.05604553;2017-01-24;22:02:00;2017-01-24;22:02:00;2017-01-24;22:02:00;;27514;TRAFFIC STOP;HIGHWAY/ROAD/STREET  ETC.;;NOT APPLICABLE/NONE;;
139190;CHPD;LARCENY- ALL OTHER;1720 FORDHAM BLVD;CHAPEL HILL;NC;-79.02209265;35.93693797;N;35.93693797, -79.02209265;2017-01-23;20:59:00;2017-01-23;20:59:00;2017-01-23;20:59:00;;;THEFT/LARCENY;GROCERY/SUPERMARKET;;NOT APPLICABLE/NONE;;
141944;CHPD;CHECK WELL BEING;622 MEADOWMONT VILLAGE CIR;CHAPEL HILL;NC;-79.01025016;35.90573585;N;35.90573585, -79.01025016;2017-03-20;17:04:00;2017-03-20;17:04:00;2017-03-20;17:04:00;;27517;PUBLIC SERVICE;HOME OF OFFENDER - OTHER DWELL;;NOT APPLICABLE/NONE;;
140119;CHPD;OPEN DOOR;1720 FORDHAM BLVD;CHAPEL HILL;NC;-79.02209265;35.93693797;N;35.93693797, -79.02209265;2017-02-11;2:23:00;2017-02-11;2:23:00;2017-02-11;2:23:00;;27514;OPEN DOOR;GROCERY/SUPERMARKET;;NOT APPLICABLE/NONE;;
140130;CHPD;B&E RESIDENCE NO FORCE;402 GRANVILLE RD;CHAPEL HILL;NC;-79.04255655;35.93186206;;35.93186206, -79.04255655;2017-02-11;9:00:00;2017-02-11;9:00:00;2017-02-11;9:00:00;;27514;SUSPICIOUS/WANT;OTHER RESIDENCE - OTHER DWELLING;85.0;UNKNOWN/NOT STATED;W;M
140047;CHPD;LOUD NOISE;201 S ELLIOTT RD;CHAPEL HILL;NC;-79.02784667;35.93326989;N;35.93326989, -79.02784667;2017-02-10;5:44:00;2017-02-10;5:30:00;2017-02-10;5:31:00;;27514;DISTURBANCE/NUI;PARKING LOT/AREA;39.0;NOT APPLICABLE/NONE;W;F
140051;CHPD;INFORMATION;1407 E FRANKLIN ST;CHAPEL HILL;NC;-79.03480844;35.92923063;;35.92923063, -79.03480844;2017-02-10;10:22:00;2017-02-10;9:28:00;2017-02-10;9:28:00;;27514;PUBLIC SERVICE;MEDICAL FACILITY;19.0;UNKNOWN/NOT STATED;B;F
140010;CHPD;SUSPICIOUS;1412 ARBORGATE CIR;CHAPEL HILL;NC;-79.01163287;35.94968808;N;35.94968808, -79.01163287;2017-02-09;11:57:00;2017-02-08;22:30:00;2017-02-09;11:45:00;;27514;DAMAGE/VANDALIS;OTHER RESIDENCE - OTHER DWELLING;51.0;NOT APPLICABLE/NONE;B;M
139998;CHPD;RUNAWAY;606 N ESTES DR;CHAPEL HILL;NC;-79.04698684;35.93635308;N;35.93635308, -79.04698684;2017-02-08;15:54:00;2017-02-08;15:50:00;2017-02-08;15:54:00;;27514;MISSING/RUNAWAY;SCHOOL/COLLEGE;;NOT APPLICABLE/NONE;;
139999;CHPD;VANDALISM / DAMAGE TO PROPERTY (WILLFUL);200 PERKINS DR;CHAPEL HILL;NC;-79.05732292;35.96662054;N;35.96662054, -79.05732292;2017-02-08;17:30:00;2017-02-07;20:00:00;2017-02-08;7:00:00;215;27514;DAMAGE/VANDALIS;ENCLOSED PARKING/DECK;;UNKNOWN/NOT STATED;;
139903;CHPD;B&E BUSINESS NO FORCE;100 SCARLETT DR;CHAPEL HILL;NC;-79.01254622;35.94389341;N;35.94389341, -79.01254622;2017-02-07;3:28:00;2017-02-07;0;2017-02-07;10:00:00;;27517;MISC OFFICER IN;RESTAURANT;;PERSONAL WEAPONS (HANDS  FEET;;
139941;CHPD;SALE ALCOHOLIC BEVERAGE WITHOUT LICENSE;1404 E FRANKLIN ST;CHAPEL HILL;NC;-79.03430148;35.92826903;N;35.92826903, -79.03430148;2017-02-07;14:03:00;2017-02-07;14:03:00;2017-02-07;14:03:00;;27514;MISC OFFICER IN;RESTAURANT;;NOT APPLICABLE/NONE;;
139906;CHPD;DOMESTIC SIMPLE  ASSAULT;1105 NC 54;CHAPEL HILL;NC;-79.07075271;35.89873994;Y;35.89873994, -79.07075271;2017-02-07;7:20:00;2017-02-07;7:15:00;2017-02-07;7:16:00;;27514;DOMESTIC DISTUR;HOME OF OFFENDER - OTHER DWELL;30.0;PERSONAL WEAPONS (HANDS  FEET;B;F
139805;CHPD;CHECK ON WELL BEING;108 MISTY WOODS CIR;CHAPEL HILL;NC;-79.05622394;35.93898954;N;35.93898954, -79.05622394;2017-02-03;21:53:00;2017-02-02;15:00:00;2017-02-03;21:53:00;G;27514;PUBLIC SERVICE;HOME OF VICTIM - OTHER DWELLING;39.0;NOT APPLICABLE/NONE;W;F
139683;CHPD;SOLICITING COMPLAINTS;1702 AUDUBON RD;CHAPEL HILL;NC;-79.03689674;35.93703818;;35.93703818, -79.03689674;2017-02-02;10:39:00;2017-02-02;10:30:00;2017-02-02;10:39:00;;27514;SUSPICIOUS/WANT;HOME OF VICTIM - SINGLE FAMILY;;NOT APPLICABLE/NONE;;
139668;CHPD;RIDE ALONG;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;-79.05292697;35.92695367;N;35.92695367, -79.05292697;2017-02-02;7:21:00;2017-02-02;7:21:00;2017-02-02;7:21:00;;27514;PUBLIC SERVICE;GOVERNMENT/PUBLIC BUILDING;;NOT APPLICABLE/NONE;;
139733;CHPD;RIDE ALONG;828 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;-79.05292697;35.92695367;;35.92695367, -79.05292697;2017-02-02;19:04:00;2017-02-02;19:04:00;2017-02-02;19:04:00;;27514;MISC OFFICER IN;GOVERNMENT/PUBLIC BUILDING;;NOT APPLICABLE/NONE;;
139710;CHPD;TRESPASSING;409 W FRANKLIN ST;CHAPEL HILL;NC;-79.06115133;35.91085841;N;35.91085841, -79.06115133;2017-02-02;14:04:00;2017-02-02;14:04:00;2017-02-02;14:04:00;;27516;TRESPASSING/UNW;RESTAURANT;;NOT APPLICABLE/NONE;;
142330;CHPD;PANHANDLING/LOITERING;201 S ESTES DR;CHAPEL HILL;NC;-79.0297071;35.92785452;N;35.92785452, -79.0297071;2017-03-30;19:02:00;2017-03-30;19:02:00;2017-03-30;19:02:00;;27514;DISTURBANCE/NUI;SERVICE/GAS STATION;;NOT APPLICABLE/NONE;;
140522;CHPD;LOUD MUSIC/PARTY;109 KENAN ST;CHAPEL HILL;NC;-79.05988951;35.91075348;N;35.91075348, -79.05988951;2017-02-18;16:04:00;2017-02-18;15:11:00;2017-02-18;15:16:00;;27516;DISTURBANCE/NUI;HOME OF OFFENDER - SINGLE FAMI;;NOT APPLICABLE/NONE;;
140431;CHPD;INFORMATION;500 N ESTES DR;CHAPEL HILL;NC;-79.04352808;35.93618016;N;35.93618016, -79.04352808;2017-02-16;17:56:00;2017-02-16;17:29:00;2017-02-16;17:30:00;;27514;MISSING/RUNAWAY;SCHOOL/COLLEGE;;NOT APPLICABLE/NONE;B;F
140635;CHPD;OBTAINING MONEY BY FALSE PRETENSE;1325 CHENWORTH DR;APEX;NC;;;N;;2017-02-21;8:18:00;2017-02-21;8:18:00;2017-02-21;8:18:00;;27502;FRAUD OR DECEPT;HOME OF VICTIM - SINGLE FAMILY;51.0;NOT APPLICABLE/NONE;W;F
